"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Botrytis convoluta",0.527643444874271,0.910419387663408,0.535002236762499,0.922252142526281
"Brachyspira pilosicoli",0.484433249360153,0.897722925807872,0.481052548174145,0.903909229195624
"Bradyrhizobiaceae bacterium",0.490631718554527,0.898008906526789,0.498060395031839,0.918487604187474
"Bradyrhizobium japonicum",0.398305798945907,0.87402202387913,0.442402329711576,0.897031131894557
"Brevibacterium casei",0.434221300786736,0.880782376781254,0.464819339676466,0.895228842092351
"Brevibacterium linens",0.511146624695404,0.893088038901965,0.546958425291202,0.906391132575329
"Brevibacterium mcbrellneri",0.504745463523067,0.891815503296262,0.519033898272743,0.905734279267341
"Brevundimonas diminuta",0.47725552852252,0.893011775214741,0.516085348681535,0.915353783374361
"Brevundimonas vesicularis",0.485836725562748,0.894006602301469,0.470129534400785,0.899210449308903
"Brucella suis",0.368936380041135,0.847464155377034,0.38893326488518,0.853156948968543
"Bulleidia extructa",0.437537351124535,0.871351641896885,0.435080682039519,0.89854804858268
"Burkholderia ambifaria",0.526978693580205,0.911638535117041,0.547384318447057,0.924288804171943
"Burkholderia cepacia",0.496716753736483,0.894393869757712,0.4868595951202,0.908613871483711
"Burkholderia glumae",0.480011425638836,0.882230989421067,0.480485181381973,0.906349594565771
"Burkholderia phytofirmans",0.410586429855993,0.858153791527461,0.448623627530136,0.877588299438957
"Burkholderia pseudomallei",0.519987184111751,0.906321660115371,0.534058719102909,0.914935003076799
"Burkholderia vietnamiensis",0.506117136349815,0.903445562242491,0.522236364472302,0.908490084580406
"Burkholderia xenovorans",0.49258426627879,0.887402104842091,0.494878313970043,0.891363997825521
"Butyrivibrio proteoclasticus",0.51068360781027,0.894176871570564,0.522776447539164,0.905565998715452
"Caldicellulosiruptor saccharolyticus",0.470309756073041,0.89384224100847,0.463292670261923,0.900832105665405
"Campylobacter fetus",0.509058356188438,0.901160775639821,0.51602424094789,0.925478368976042
"Campylobacter hominis",0.494170878545074,0.89740037238599,0.510826279257495,0.910182070965234
"Campylobacter jejuni",0.517139777463553,0.895998868726502,0.50779189739901,0.907177719766326
"Candida albicans",0.479871235336763,0.894836846202774,0.462247324539363,0.899392768440304
"Candidate division TM7",0.462117946633733,0.89206981788069,0.50192062237538,0.919055465534826
"Candidatus Chloracidobacterium",0.471855324032424,0.885178149065217,0.475559656920935,0.89719686460428
"Candidatus Desulforudis audaxviator",0.47676380909745,0.891593151043124,0.489740670551722,0.905907023535456
"Candidatus Ishikawaella capsulata",0.445987329104223,0.882056798874294,0.474477565853778,0.904885452956209
"Candidatus Nitrospira",0.500350162062545,0.902726455084503,0.518303760631033,0.923660107426217
"Candidatus Pelagibacter",0.523713747942327,0.908561125704238,0.522116354136295,0.921630774766817
"Capnocytophaga sputigena",0.454605451155601,0.883872465913575,0.481803321065953,0.908499872039603
"Catenulispora acidiphila",0.518733000450147,0.911485019373485,0.505146578179732,0.922432350852708
"Cellvibrio gilvus",0.525071857508949,0.914745964633973,0.509506543142032,0.908601476798138
"Chlorobium phaeobacteroides",0.550119000468273,0.917027639014179,0.55742434833873,0.929470397079816
"Chlorobium tepidum",0.485641807759353,0.898369698482444,0.500835455856517,0.922329067900244
"Chloroflexus aggregans",0.478967730196217,0.896380059345687,0.481550299093759,0.917032841458368
"Chromohalobacter salexigens",0.499584605999474,0.890157993859537,0.509419696804827,0.906977890252848
"Chryseobacterium gleum",0.525493462188579,0.907949831818131,0.561892672736074,0.921295377680361
"Chryseobacterium meningosepticum",0.542622303379811,0.904895510143701,0.535106750370004,0.921730571409905
"Citrobacter youngae",0.502861854415042,0.89455340087578,0.512007907802992,0.908514150002812
"Citromicrobium bathyomarinum",0.473102303073431,0.882194718639575,0.491133653486896,0.904357453130656
"Clavibacter michiganensis",0.581169074486173,0.919387073434527,0.557052950567058,0.925643868402076
"Clostridia sp. BVAB2",0.00481108116594724,0.268710104969115,0.00686875048662223,0.241234343805194
"Clostridium aminophilum",0.513875889442193,0.90907323989141,0.517473878561627,0.920788921845381
"Clostridium celatum",0.503864131915835,0.899831109746963,0.50540028594432,0.907655109021092
"Clostridium cellulolyticum",0.484863100998232,0.891596626217394,0.46419457449717,0.901922722951458
"Clostridium colicanis",0.513341558468207,0.893958950250079,0.502948912712014,0.90827736416618
"Clostridium drakei",0.526761642407584,0.901592382463315,0.486031615762194,0.908389791748942
"Clostridium genomosp. BVAB3",0.223491841139677,0.79035444054306,0.294946777572953,0.872687756007869
"Clostridium hylemonae",0.535607082098363,0.915132221463248,0.538462243159512,0.928266380572824
"Clostridium leptum",0.511309550506567,0.899577085965595,0.525960841404964,0.908211701318106
"Clostridium methylpentosum",0.515958003764325,0.907476725676621,0.539522936852997,0.926315747331322
"Clostridium nexile",0.526958903980733,0.908437878419583,0.548199733886854,0.932071414714596
"Clostridium papyrosolvens",0.451783670544141,0.884562912441937,0.46065860007219,0.905379366090397
"Clostridium saccharoperbutylacetonicum",0.220161870309597,0.771696470293094,0.280881833450796,0.796148610000859
"Clostridium scindens",0.448750600151158,0.872733119545356,0.473488015319406,0.88013562196191
"Clostridium stercorarium subsp. stercorarium",0.325300460194329,0.807978593917158,0.263418707079773,0.769999683934759
"Clostridium symbiosum",0.544307917770463,0.914876834698281,0.524687035682599,0.929573074307069
"Clostridium termitidis",0.488310085865109,0.884255111248759,0.479080324257246,0.895311041103119
"Collinsella aerofaciens",0.472852357413719,0.878699880725635,0.457543175065234,0.885906390021583
"Collinsella intestinalis",0.485313743691926,0.888072880406509,0.482536843308635,0.899027786310112
"Comamonas terrigena",0.478049491871013,0.890927476599564,0.489382014668682,0.901168821007057
"Conexibacter woesei",0.480226663922297,0.885814201849324,0.471230029212349,0.896624735457884
"Coprococcus catus",0.493417457766903,0.896245950547453,0.499271803575044,0.903666979034865
"Coprococcus eutactus",0.503732812420845,0.900595701166228,0.487561845236836,0.913712914214355
"Corynebacterium accolens",0.366728894104391,0.84038013760017,0.389483132505296,0.85308745654833
"Corynebacterium amycolatum",0.519924477659146,0.895943963595021,0.51254825829227,0.909580197705924
"Corynebacterium casei",0.439829539302329,0.89171148104593,0.487677888649431,0.906982776740361
"Corynebacterium cystitidis",0.477907918827564,0.894830326580744,0.438490472808945,0.895093751979226
"Corynebacterium flavescens",0.483855452914268,0.889858743037871,0.478830382929308,0.884295742437108
"Corynebacterium genitalium",0.499619051818658,0.883267432704326,0.520135509249333,0.883642585621901
"Corynebacterium glucuronolyticum",0.509949697623912,0.890390702645066,0.537875220462302,0.899989266892044
"Corynebacterium halotolerans",0.467563524169953,0.883720357410233,0.472499462325425,0.894188569832357
"Corynebacterium jeikeium",0.498744281606777,0.896601606924624,0.530672439759589,0.896224829898948
"Corynebacterium kroppenstedtii",0.485627403622938,0.8933844427319,0.508619235673633,0.900893209410004
"Corynebacterium lipophiloflavum",0.540774473974447,0.915218624702177,0.519334744938248,0.918250246114577
"Corynebacterium resistens",0.494249672407759,0.895821582177132,0.494591502888489,0.912624153591231
"Corynebacterium simulans",0.527060524698416,0.909541476449471,0.52438293658047,0.919076694967488
"Corynebacterium striatum",0.49000935832372,0.895713296238484,0.485551735798239,0.920673084304016
"Corynebacterium tuberculostearicum",0.443258520285867,0.869324693482842,0.455184111622409,0.901260526046186
"Corynebacterium urealyticum",0.506491198163905,0.90552286329829,0.495811616308963,0.919867913745518
"Cupriavidus taiwanensis",0.464429438015049,0.892697267577737,0.485454135962556,0.902779950756312
"Curtobacterium flaccumfaciens",0.516998048729628,0.898062300032429,0.508039003663297,0.896022909510566
"Deferribacter desulfuricans",0.519670697095743,0.914895706824464,0.506807656216801,0.919167829685361
"Deinococcus deserti",0.490364148282413,0.900720286548677,0.526834583303687,0.912800009603716
"Deinococcus grandis",0.525528216413352,0.899768743738968,0.494759204960535,0.907264703925836
